#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1945000,-103561.90909507184,18444.664442343637,-85117.2446527282,295.78443072713316,77.5713749488715,0.966963545626036,129
1947500,-104220.24497113214,19014.524688293226,-85205.72028283891,304.9228885705444,77.37841032562756,0.9693749386164987,129
1950000,-104118.27521696477,18613.008885416668,-85505.2663315481,298.4840550773664,77.31923992572199,0.9701167760017533,129
1952500,-103659.48254898342,18636.8842741329,-85022.59827485052,298.86692830782795,76.33478197049807,0.9826279688417382,129
1955000,-103997.31208389567,18496.57673086619,-85500.73535302948,296.61691248663516,76.947508047157,0.9748033908216839,129
1957500,-104634.68024219305,18737.787834610615,-85896.89240758243,300.48504948794147,77.42744275378107,0.9687610631565705,129
1960000,-104009.49129063508,18835.468741569668,-85174.02254906541,302.0514911842981,77.29356673647261,0.9704390019338182,129
1962500,-103433.12326400809,18620.95198222762,-84812.17128178047,298.6114330720045,77.62191557431885,0.966333943251254,129
1965000,-104215.46864664066,18731.69221789704,-85483.77642874361,300.38729826426425,76.8988386578582,0.9754203453368071,129
1967500,-103723.83710967819,18845.008682242595,-84878.8284274356,302.2044766685248,77.86798347779589,0.963280265001806,129
1970000,-103546.8644542169,18625.947094080504,-84920.9173601364,298.69153625417096,77.32220502391525,0.9700795746376835,129
1972500,-104284.32552620687,18660.755916594644,-85623.56960961223,299.24974146217625,77.31640804083902,0.9701523086797744,129
1975000,-104337.32848198223,18496.428620949853,-85840.89986103238,296.6145373495094,76.80740812920114,0.9765814728895945,129
1977500,-103813.78845122957,18207.885681854328,-85605.90276937524,291.9873721740469,76.30178447999144,0.9830529164008861,129
1980000,-103586.40515766386,18440.20114968554,-85146.20400797832,295.7128559645686,77.82773698256209,0.9637783991644745,129
1982500,-103892.35756940709,18334.066733422835,-85558.29083598425,294.0108511385685,77.34570281901588,0.9697848623234196,129
1985000,-103964.14103222068,18853.382084634155,-85110.75894758652,302.33875517857194,77.20013154883351,0.9716135226039111,129
1987500,-104299.6919377424,18614.22638290981,-85685.4655548326,298.5035792494676,77.1353415196709,0.9724296318895391,129
1990000,-103900.19144790084,18736.811781029217,-85163.37966687162,300.4693971862238,77.32523507745466,0.9700415612640972,129
1992500,-103757.05239330698,18436.47931090789,-85320.57308239909,295.6531713892516,76.76972182726743,0.977060877313294,129
1995000,-104277.23018882168,18723.61408209498,-85553.6161067267,300.2577547419617,77.74621564816972,0.9647889756986943,129
1997500,-104054.4888552106,18910.735579648637,-85143.75327556196,303.25849383394836,77.27605979697647,0.9706588554943671,129
2000000,-104044.84574469365,18781.234347562422,-85263.61139713123,301.1817714120892,76.85382045505698,0.9759917114792164,129
2002500,-103744.36811608623,18745.079269280424,-84999.28884680581,300.60197722385857,77.52848527804939,0.9674984812438305,129
2005000,-103611.53675669758,18669.83856218215,-84941.69819451543,299.3953936188199,77.50177414741852,0.9678319313951589,129
2007500,-104357.75511838996,18333.32777061942,-86024.42734777054,293.99900089901445,77.46167300149321,0.9683329684630169,129
2010000,-104083.52622367756,18997.431100865244,-85086.09512281232,304.64877043506544,77.5873854729602,0.9667640081233124,129
2012500,-104223.30363814253,18633.532115970273,-85589.77152217226,298.81317204693534,77.67721406959342,0.9656460090399851,129
2015000,-103548.32089794229,19006.913464034908,-84541.40743390738,304.8008325883702,77.91987885334713,0.9626387112436506,129
2017500,-104293.75668263156,18523.544824213022,-85770.21185841854,297.0493812996799,77.24356438117701,0.971067199715163,129
2020000,-104182.306730284,18969.16432651994,-85213.14240376407,304.19547556573593,76.48579760097961,0.9806878415645464,129
2022500,-103815.29167066223,19091.17254867591,-84724.11912198632,306.1520377275059,76.8213970171546,0.976403641070178,129
2025000,-104457.29128604778,18833.64677289035,-85623.64451315743,302.022273522448,76.47540705290396,0.9808210854995272,129
2027500,-104813.92521158594,18480.028873048956,-86333.89633853699,296.35154584255633,77.12972414800257,0.9725004541143554,129
2030000,-104312.97760339279,18490.92821825284,-85822.04938513995,296.52633116470236,77.07013435870684,0.9732523808838216,129
2032500,-103734.11855930847,18725.63967702817,-85008.4788822803,300.2902378183587,77.37858469155184,0.9693727542142144,129
2035000,-103980.48261113674,18460.65626579756,-85519.82634533918,296.0408806295639,77.9480683590247,0.9622905780571928,129
2037500,-104162.4283464197,18752.32529785158,-85410.10304856813,300.7181768133199,77.34227144891598,0.9698278878347938,129
2040000,-104410.56645792583,18654.942588772217,-85755.62386915361,299.15651711179777,77.1123955363563,0.9727189933333479,129
2042500,-104128.792383575,18513.23225174757,-85615.56013182743,296.8840056494174,76.25724239287568,0.9836271205979923,129
2045000,-104105.5114449067,18656.50360502908,-85449.00783987762,299.18155005866083,77.34792400996153,0.9697570131292367,129
2047500,-104203.78267597873,18717.229181056377,-85486.55349492235,300.15536446401137,77.29087368311242,0.970472815033483,129
2050000,-104536.25866326108,18448.263569750037,-86087.99509351104,295.84214746436874,76.49772756167718,0.9805349014997973,129
2052500,-104271.78773311106,18754.339056403842,-85517.44867670722,300.75047007779557,77.11304406297636,0.9727108126919445,129
2055000,-103817.74025497574,18884.90709540015,-84932.83315957559,302.84430015024844,77.02601412160136,0.9738098565145906,129
2057500,-103944.31297534134,18725.304724767455,-85219.00825057388,300.28486641872894,77.01615965708392,0.9739344586074566,129
2060000,-104032.10753798054,18586.93640349817,-85445.17113448237,298.0659485704136,77.4533487326628,0.9684370396759305,129
2062500,-104029.42657008313,18781.04437488201,-85248.38219520112,301.1787249505336,77.01516545404583,0.9739470313078064,129
2065000,-103839.31731069786,18383.414137389278,-85455.90317330859,294.8022016039404,77.44720952383716,0.9685138072865084,129
2067500,-104040.52979169309,18477.433818167658,-85563.09597352543,296.3099307276179,76.86566499275993,0.9758413170134235,129
2070000,-104007.98265793803,18628.532055066433,-85379.4506028716,298.73298950023377,77.09872027745415,0.9728915277674476,129
2072500,-103571.90080424154,18687.994091669098,-84883.90671257244,299.6865413906124,77.63402998930974,0.9661831515119877,129
2075000,-103898.14349302824,18325.347180752782,-85572.79631227546,293.8710216539623,77.83993352615671,0.9636273871488101,129
2077500,-104231.82655163249,18533.890149887506,-85697.93640174498,297.2152821906871,77.32928866666641,0.9699907118372437,129
2080000,-103751.15588298836,18521.94737513922,-85229.20850784914,297.0237641047243,77.65137075080811,0.9659673877536393,129
2082500,-104190.38034500065,18531.93334972579,-85658.44699527486,297.18390232884747,77.09354412993179,0.972956848802144,128
2085000,-104543.60438065161,18341.620837400085,-86201.98354325152,294.1319911219794,76.50456345237438,0.9804472880410835,128
2087500,-104361.61237948446,18448.756371440366,-85912.8560080441,295.85005018701736,77.25026748151086,0.9709829390247754,128
2090000,-104179.56800642179,18371.929093446117,-85807.63891297567,294.6180238328986,77.3024062346315,0.9703280326355939,128
2092500,-104158.6278894305,18440.504604552872,-85718.12328487763,295.7177222621077,77.62765235099403,0.9662625300130819,128
2095000,-104588.51561190677,18421.00235704519,-86167.51325486158,295.40497809725764,77.109049749426,0.9727611999291409,128
2097500,-104039.36606500892,18823.682024750742,-85215.68404025817,301.8624756922936,76.99294357959785,0.9742281340640132,128
2100000,-104200.69093297969,19030.148844974814,-85170.54208800488,305.1734424531645,76.9069847178871,0.9753170278980119,128
2102500,-104041.44267699576,18621.21090619685,-85420.23177079891,298.6155852580787,76.44819962941652,0.9811701534274568,128
2105000,-104486.27262320626,19141.178436206887,-85345.09418699937,306.95394784208617,77.28104273128282,0.9705962692618335,128
2107500,-103534.49105359777,18892.251815939322,-84642.23923765845,302.9620823950987,77.76921951752688,0.9645035944168466,128
2110000,-103835.32270467246,18847.707222849596,-84987.61548182287,302.24775131305586,77.52588235636877,0.9675309648827941,128
2112500,-104289.15736574121,18795.871749897837,-85493.28561584337,301.4165013921676,76.45057292425476,0.9811396944528346,128
2115000,-103562.24319611175,18528.828326783027,-85033.41486932873,297.1341092059424,77.61672003880847,0.9663986280551794,128
2117500,-104194.31286816462,18899.00581577304,-85295.30705239158,303.0703916572266,76.83784075581933,0.9761946850903233,128
2120000,-104136.39197406243,18755.36171645485,-85381.03025760758,300.7668697754946,76.59539604733907,0.9792845997335016,128
2122500,-103657.21257714857,18471.838046454755,-85185.37453069382,296.22019517532556,77.11986748910053,0.9726247490019164,128
2125000,-104384.1485106299,18653.062720091082,-85731.08579053881,299.12637094733765,76.49782142844326,0.9805336983329813,128
2127500,-103911.84653241013,18991.568101339974,-84920.27843107015,304.55474953366297,77.21713107593047,0.971399619676217,128
2130000,-104252.86044527672,19017.121487152763,-85235.73895812395,304.96453165246555,77.4109588681364,0.968967351088093,128
2132500,-104380.9909343461,18706.26941637043,-85674.72151797567,299.97961023607894,77.48470832167799,0.9680450941139078,128
2135000,-103825.52114492026,18395.82918425789,-85429.69196066237,295.0012931939209,76.90434731419263,0.9753504760036454,128
2137500,-103961.88937577291,18544.306777400197,-85417.58259837271,297.382326500361,77.93234091879276,0.9624847768631535,128
2140000,-104248.78207253362,18635.295914485585,-85613.48615804804,298.8414568737697,77.0979299439698,0.9729015009113646,128
2142500,-103727.92555801384,18849.849887594115,-84878.07567041973,302.2821117577079,77.42657286616692,0.968771947187966,128
2145000,-103938.34988560202,18594.088332346408,-85344.26155325561,298.1806391471703,76.84808128572854,0.9760646005039207,128
2147500,-104049.06483815599,18575.06965414039,-85473.9951840156,297.8756496514853,76.73877906918669,0.9774548496793335,128
2150000,-104139.07898036425,18444.537680422887,-85694.54129994137,295.78239793316806,77.0792515718589,0.9731372610658898,128
2152500,-104153.10696862475,18287.627728899475,-85865.47923972527,293.26614067991994,77.34866924189156,0.9697476698024846,128
2155000,-103654.98016754503,18823.0225149233,-84831.95765262173,301.85189958561085,77.43431187843332,0.9686751252778752,128
2157500,-103839.92236044793,18578.678902116837,-85261.2434583311,297.93352868536,77.86171858384279,0.9633577722649014,128
2160000,-104111.57495316071,18428.13595725503,-85683.43899590569,295.51937475021373,77.29384708957748,0.9704354820470804,128
2162500,-104240.98332082073,18570.122273775458,-85670.86104704527,297.7963119064476,77.49436014175632,0.9679245253775635,128
2165000,-103854.8332491517,18450.37272699224,-85404.46052215947,295.875970572192,77.08255827848143,0.9730955151833237,128
2167500,-103580.81080987467,18531.12878556014,-85049.68202431453,297.1710000852493,77.95050702436305,0.9622604729973578,128
2170000,-103954.21627260628,18786.28901283862,-85167.92725976766,301.262829611652,76.65499572197182,0.9785232006496287,128
2172500,-103985.13988759287,18435.82030972105,-85549.31957787182,295.6426034392893,77.65773334228462,0.9658882448839804,128
2175000,-104384.35634771595,18701.534750579856,-85682.82159713609,299.90368364874934,76.51470254837446,0.9803173672697104,128
2177500,-104213.86038560758,18689.175085393945,-85524.68530021363,299.70548017682273,76.80542727121941,0.9766066595108283,128
2180000,-104147.60363064532,18396.155135136796,-85751.44849550852,295.0065202445655,77.00592960515563,0.9740638434501224,128
2182500,-104060.8363007647,18875.87544285413,-85184.96085791057,302.6994657340301,76.906406086035,0.9753243660318156,128
2185000,-103961.53767404135,18190.800591120496,-85770.73708292085,291.71339029422336,77.12167667338112,0.9726019323635509,128
2187500,-103186.38612900022,18567.035093648825,-84619.3510353514,297.74680491654476,77.25984706221831,0.9708625451878261,128
2190000,-104225.73963987001,18331.08659768058,-85894.65304218943,293.96306074602614,76.90437842908698,0.9753500813846703,128
2192500,-103934.77631039114,18383.86497160571,-85550.91133878543,294.8094313229996,77.45276591810315,0.968444326945793,128
2195000,-104058.0770371356,18795.740469435434,-85262.33656770017,301.4143961374497,76.88609603021615,0.9755820054925032,128
2197500,-104317.75220253866,18705.424984726124,-85612.32721781253,299.96606866507454,77.21720239408268,0.9713987224871998,128
2200000,-104046.36091371789,19010.00602357555,-85036.35489014233,304.8504258442453,76.87720307158176,0.9756948583288794,128
2202500,-104346.23071645189,18772.5190690984,-85573.71164735348,301.04201046999304,77.65955454394947,0.9658655937460752,128
2205000,-104472.18715876713,18859.613273056224,-85612.57388571091,302.4386804727369,77.3440760656382,0.9698052595003033,128
2207500,-104353.26974018826,18696.111385646276,-85657.15835454199,299.81671286570696,76.76182031710964,0.9771614514843466,128
2210000,-104133.38872059691,18175.414010973647,-85957.97470962326,291.4666462635147,76.84906070469943,0.97605216084392,128
2212500,-103820.65840303875,18658.297891674098,-85162.36051136465,299.2103238027166,77.3944119219593,0.9691745165695232,128
2215000,-103778.22982960474,18552.853674262296,-85225.37615534244,297.5193872222159,77.26562508761091,0.9707899428056871,128
2217500,-103582.55198301445,18367.418860749865,-85215.13312226458,294.5456963251428,77.33280111601275,0.9699466549403956,128
2220000,-103862.60676965956,18466.964061889565,-85395.64270776999,296.14203442837925,77.52553336997408,0.9675353202884069,128
2222500,-103819.90683679713,18680.225947591243,-85139.68088920589,299.5619689929384,77.41922783621975,0.9688638579336936,128
2225000,-103507.76348822273,18660.95439759439,-84846.80909062835,299.2529243658123,77.13375138511567,0.972449678807165,128
2227500,-103245.94575737522,18501.423531533685,-84744.52222584153,296.6946373040621,77.65175561922253,0.9659626000919317,128
2230000,-103710.80527438596,18529.30767393438,-85181.49760045158,297.14179616737925,77.44773211208016,0.9685072721186595,128
2232500,-104093.87977626838,18751.25260078907,-85342.62717547931,300.70097470639246,76.72567382087404,0.9776218053785348,128
2235000,-103652.25656482729,18472.52206334341,-85179.73450148388,296.2311642849372,77.66314237943887,0.965820973263964,128
2237500,-104376.91402609285,18631.080667607952,-85745.8333584849,298.7738598512284,77.09707737723183,0.9729122596001142,128
2240000,-103535.31474178168,18303.653649902728,-85231.66109187895,293.5231373813586,77.05371831500375,0.9734597291334338,128
2242500,-103892.5157818516,18634.919424999505,-85257.5963568521,298.83541937015104,78.35728373620927,0.9572650835136796,128
2245000,-104444.25077703956,18934.638512871257,-85509.6122641683,303.6418087767635,76.8078323584456,0.9765760789810869,128
2247500,-104109.02080971433,18563.334099220112,-85545.68671049422,297.6874546077526,76.67679922305265,0.9782449517936622,128
2250000,-104335.41141887102,18512.821473852848,-85822.58994501818,296.87741828611104,77.43556788295496,0.9686594133722147,128
2252500,-104045.87157280766,18912.181298405514,-85133.69027440215,303.28167783389756,76.84306051960596,0.9761283745395529,128
2255000,-104351.69801438821,18609.645703571106,-85742.0523108171,298.43012203723276,77.09626271590422,0.9729225401761774,128
2257500,-104601.23062569543,18242.551857329672,-86358.67876836576,292.54328984934614,77.30162115788649,0.9703378873056778,128
2260000,-104245.12156167359,18465.460995018133,-85779.66056665545,296.1179307760574,76.87161953257298,0.9757657275304817,128
2262500,-103897.30341533059,18669.318424639525,-85227.98499069107,299.3870525298602,77.19265527182257,0.9717076254925472,128
2265000,-103811.44966256863,18648.634467529133,-85162.8151950395,299.05535809875767,76.98845354115893,0.9742849519577235,128
2267500,-103676.86833048495,18777.2017466994,-84899.66658378555,301.1171033583901,77.62447071910577,0.9663021346847717,128
2270000,-103703.51983277325,18790.535297987983,-84912.98453478527,301.3309243736649,77.33917697812828,0.9698666922827496,128
2272500,-103380.6896490925,18780.068259533495,-84600.621389559,301.16307165829903,77.19223476164669,0.9717129189387824,127
2275000,-103949.78829619638,18544.069606699515,-85405.71868949686,297.3785231565319,76.98860149351277,0.9742830796318317,127
2277500,-104098.5874197192,18253.187567044282,-85845.39985267492,292.71384743000306,77.26055387488317,0.9708536633210989,127
2280000,-103809.64888900472,18685.908913396765,-85123.73997560795,299.65310281707934,77.40186241397623,0.9690812264758031,127
2282500,-104854.06199600559,18655.523106826004,-86198.53888917959,299.16582648159425,76.78897895633875,0.976815850127353,127
2285000,-104122.47752520908,18759.671242689015,-85362.80628252006,300.8359786914015,76.93303002266576,0.9749868390410287,127
2287500,-103559.38464711548,18673.61056916206,-84885.77407795342,299.4558827071815,77.16923461222468,0.972002536199381,127
2290000,-103790.07191559847,18705.117845995817,-85084.95406960265,299.961143291952,77.4930632283444,0.9679407244313418,127
2292500,-104002.12519955705,18619.627681486076,-85382.49751807097,298.5901961694751,77.1310678010736,0.9724835127798321,127
2295000,-103990.63472575368,18859.386939383578,-85131.2477863701,302.4350509148923,76.74167775358316,0.9774179292834814,127
2297500,-103810.52596968203,18449.647437712178,-85360.87853196985,295.864339605552,76.88184430957948,0.9756359571397714,127
2300000,-104549.91050420026,18538.568826180184,-86011.34167802008,297.29031091284753,76.15512188500865,0.9849461192237041,127
2302500,-103703.63690726599,18828.648328192416,-84874.98857907357,301.9421168937318,78.14217400691837,0.9599002422559489,127
2305000,-104285.184108941,18478.077032920206,-85807.1070760208,296.32024552136284,76.26413938824807,0.9835381656611984,127
2307500,-104380.64758853335,18423.885639453307,-85956.76194908004,295.45121531932136,77.82331432502536,0.963833170177991,126
2310000,-104153.57206060446,18940.007095240988,-85213.56496536348,303.7279010494099,76.87860619209027,0.9756770508069486,126
2312500,-104022.55821649765,18829.74835207581,-85192.80986442184,301.9597572221397,77.42079589445957,0.9688442348474392,126
2315000,-104223.65815257258,18420.328538718633,-85803.32961385394,295.3941725349902,77.39830415311376,0.9691257784054412,126
2317500,-103706.7001389293,18704.01312842779,-85002.68701050151,299.9434276941435,76.70053639396927,0.9779422059627885,126
2320000,-103614.89163018763,18182.32901942823,-85432.5626107594,291.5775375104445,77.69640989355506,0.9654074346859809,126
2322500,-103865.0698742558,18428.918178116903,-85436.1516961389,295.53191868957657,76.88363531020771,0.9756132297465477,126
2325000,-103607.41299406183,18877.555939755635,-84729.8570543062,302.7264147100283,78.21275306932841,0.9590340298232329,126
2327500,-104110.53766546154,18625.316444330383,-85485.22122113116,298.6814229567504,77.20179404007534,0.971592599528329,126
2330000,-104199.6076995394,18815.738656410016,-85383.86904312938,301.7350933433188,77.0192905155234,0.9738948678646853,126
2332500,-104028.72112514486,18014.812379057053,-86013.9087460878,288.89118806427285,77.27054555273234,0.9707281244501981,126
2335000,-104173.13786638877,18934.69221314299,-85238.44565324578,303.6426699311832,76.58643974938461,0.9793991208508968,126
2337500,-104750.92579832824,18548.565905228723,-86202.35989309952,297.4506272116096,77.10665070552395,0.9727914657596949,126
2340000,-103886.27648934489,18532.64701639861,-85353.62947294628,297.19534691170816,76.88130468963745,0.9756428050024704,126
2342500,-103600.47204056662,18475.66594956012,-85124.8060910065,296.2815806315066,77.89753193576593,0.9629148690038012,126
2345000,-104039.45485284564,18496.25429641799,-85543.20055642765,296.6117418265775,77.4495241936674,0.9684848621159184,126
2347500,-104267.83656643191,18563.140805707197,-85704.69576072472,297.6843548922842,77.04195772712784,0.9736083294419655,126
2350000,-103796.08077161468,18947.836854293942,-84848.24391732074,303.8534615241721,77.40883270889783,0.968993965349196,126
2352500,-104128.90606330172,18913.48556660069,-85215.42049670103,303.30259348822307,76.95177397133868,0.9747493512961125,126
2355000,-103854.54097119754,18606.575269722613,-85247.96570147492,298.3808835959046,77.83419534298064,0.9636984288090544,126
2357500,-104045.57535856543,19080.56722269632,-84965.00813586911,305.9819673899645,77.05528849316865,0.973439892659637,126
2360000,-104072.76088596554,18596.38202920358,-85476.37885676196,298.2174215902058,77.04309320542589,0.9735939801851679,126
2362500,-103932.90701814555,18510.056706173345,-85422.8503119722,296.8330816034497,76.69913280635933,0.97796010222202,126
2365000,-104091.5542480622,18799.058677659137,-85292.49557040306,301.46760796646134,77.45607611652093,0.9684029390645641,126
2367500,-103857.0408555012,18381.936876354972,-85475.10397914622,294.77851178212586,77.33369192842235,0.9699354820544861,126
2370000,-103973.36674078554,18563.42659228295,-85409.94014850259,297.6889378555516,77.27281752881456,0.9706995830930738,126
2372500,-103846.49741054431,18559.96211913356,-85286.53529141075,297.6333804762637,76.83106575248064,0.9762807664453835,125
2375000,-103869.15677971486,18782.62009079079,-85086.53668892407,301.20399362563063,77.87197252118729,0.9632309203319488,125
2377500,-104336.99151890131,19065.60547972517,-85271.38603917614,305.7420361816066,77.13836538659518,0.9723915121058838,125
2380000,-103630.3638337045,18643.05615537241,-84987.30767833209,298.96590253339065,76.66125741331032,0.9784432748767314,125
2382500,-104367.22864421678,18829.286695512943,-85537.94194870384,301.9523539525348,77.7503047163702,0.9647382352169033,125
2385000,-103624.71505180735,18351.90662952495,-85272.8084222824,294.2969373142911,77.8612647925258,0.9633633869103012,125
2387500,-104315.10328634828,18722.84245527943,-85592.26083106885,300.2453806920524,77.33610993044023,0.9699051559111758,125
2390000,-104447.94632674777,18597.241137587407,-85850.70518916036,298.23119852201376,77.4394639959493,0.9686106784464703,125
2392500,-104266.8210988089,18881.296570612,-85385.5245281969,302.78640064102035,76.94402180315372,0.9748475580278683,125
2395000,-104144.92677914316,18467.856028415146,-85677.07075072802,296.15633828366606,77.17605564049946,0.9719166279895413,125
2397500,-103624.87042140658,18896.531926176045,-84728.33849523054,303.0307195868338,76.84415234484273,0.9761145054088367,125
2400000,-104756.14433411707,18553.11226583342,-86203.03206828365,297.5235340778497,76.70778297617129,0.9778498197887998,125
2402500,-103481.65634451236,18693.941039243713,-84787.71530526865,299.7819085092943,77.42653357416901,0.9687724388151068,125
2405000,-104031.10446080694,19048.938813814777,-84982.16564699216,305.47476429363945,77.05985755196818,0.9733821751365496,125
2407500,-104001.4498836617,18164.244960060867,-85837.20492360083,291.2875358559317,78.205141645231,0.9591273691430179,125
2410000,-103379.95391177328,18494.785152830882,-84885.1687589424,296.58818217869526,77.77385340180183,0.9644461278282206,125
2412500,-103856.39179617912,18636.417834097287,-85219.97396208183,298.85944832895206,78.1292601796042,0.9600589022245551,125
2415000,-103700.27989408525,18662.31447487441,-85037.96541921084,299.27473499214676,78.15024148468241,0.9598011514059019,125
2417500,-104235.9065483493,18763.3677470595,-85472.5388012898,300.89525699621,76.35378130243727,0.9823834586860614,125
2420000,-103154.57848014205,18748.533134900965,-84406.04534524109,300.65736449748306,78.17956346128177,0.9594411690056995,125
2422500,-103883.21466956963,18786.885436664335,-85096.3292329053,301.27239405140165,77.62026507059103,0.9663544912070514,125
2425000,-103850.85423322534,18579.513002715074,-85271.34123051027,297.94690458446564,78.12415325455213,0.9601216606501506,125
2427500,-103999.31304115313,18537.495213869028,-85461.8178272841,297.27309412870545,77.43758976974055,0.9686341217835499,125
2430000,-103995.50427659671,18592.537331223488,-85402.96694537322,298.15576680614,76.64139614704791,0.97869683396336,125
2432500,-104344.68157804466,18544.590885898564,-85800.0906921461,297.38688255345255,77.19802838885964,0.971639992951839,124
2435000,-104054.29806589801,18630.40549810999,-85423.89256778802,298.76303262115204,77.3034196741417,0.9703153117395422,124
2437500,-103599.75948628748,18965.33169345162,-84634.42779283586,304.1340142583838,77.82202318307407,0.9638491610940475,124
2440000,-103734.36185242503,18773.437171527417,-84960.92468089762,301.05673344883417,77.65733342876231,0.9658932189379831,124
2442500,-103666.23731255613,18506.887741118437,-85159.34957143769,296.78226308475615,77.91175773198798,0.9627390517574138,124
2445000,-104056.94332709012,18506.147215384583,-85550.79611170554,296.7703877815587,76.1834497564052,0.9845798792189906,124
2447500,-104195.05711435375,18662.03379916714,-85533.02331518661,299.2702339883712,77.02165644235417,0.9738649520708078,124
2450000,-103892.87162388419,19022.50186897756,-84870.36975490663,305.05081314487853,77.837784735188,0.9636539890598712,124
2452500,-104083.08796291659,18420.53315293882,-85662.55480997777,295.3974537928752,77.08245930865604,0.9730967645868077,124
2455000,-104152.52143788536,18511.840278003016,-85640.68115988234,296.86168352136207,77.66761013117095,0.96576541537672,124
2457500,-104012.28293452086,18637.177383403992,-85375.10555111687,298.87162870013725,77.03226470291929,0.973730839264873,124
2460000,-104239.38412443642,18648.677145776106,-85590.70697866031,299.0560425005273,77.32604196384642,0.9700314390165937,124
2462500,-104162.61082707753,18468.741935587255,-85693.86889149027,296.1705449692579,77.5652453375033,0.9670399601428227,124
2465000,-103964.43816625094,18493.41492339282,-85471.02324285812,296.5662087491666,76.96025908610237,0.9746418820618636,124
2467500,-103280.05904806044,18614.95431686903,-84665.10473119142,298.51525262701307,77.56294538377341,0.9670686355257944,124
2470000,-103898.39795569389,18740.51212158054,-85157.88583411335,300.5287370092328,76.94751607144512,0.9748032891666383,124
2472500,-104592.72036183428,18888.000393803697,-85704.71996803058,302.8939052547611,77.41040908882884,0.9689742328266809,124
2475000,-104456.48218853853,18433.221840385115,-86023.26034815342,295.60093356908413,76.73885418259893,0.9774538929284171,124
2477500,-103841.58134226967,18560.61213542684,-85280.96920684283,297.64380434165156,77.70245824428947,0.9653322874783051,124
2480000,-104596.08188229566,18335.785520148696,-86260.29636214697,294.03841414221324,76.45920322209216,0.9810289487554378,124
2482500,-104169.65589037258,18429.81897441903,-85739.83691595355,295.5463641419327,76.49080153237361,0.9806236862075648,124
2485000,-104921.3775532319,18756.434649060597,-86164.9429041713,300.7840756596673,76.03122458703359,0.9865511461515968,124
2487500,-103457.22116163909,18471.1844150424,-84986.03674659668,296.20971333675305,77.68553526221525,0.9655425750297977,124
2490000,-104313.97536616144,18588.893654072308,-85725.08171208913,298.0973356552082,77.23732323064714,0.971145666657239,124
2492500,-104847.36151487182,18462.013160419418,-86385.3483544524,296.06264021779265,77.729845276587,0.9649921660430838,124
2495000,-103901.08416289359,18961.208499397733,-84939.87566349586,304.0678934238292,76.98585934030632,0.9743177825434273,124
2497500,-104149.28315238992,18984.75693488127,-85164.52621750865,304.44552352958607,77.15579333863035,0.9721718682930335,124
2500000,-104066.76464640093,18397.902854858432,-85668.8617915425,295.03454722681556,77.25123863160351,0.9709707324868881,124
2502500,-103796.87081637932,18577.550710018957,-85219.32010636036,297.9154366426197,77.48749015519468,0.9680103408875085,124
2505000,-104698.52764498931,18574.73980351165,-86123.78784147766,297.8703600632278,77.45695127732537,0.9683919973959185,124
2507500,-104435.36946045549,18395.19925031066,-86040.17021014483,294.99119137534024,77.03171455174878,0.973737793532529,124
2510000,-103976.32750557864,18777.228006475838,-85199.0994991028,301.11752446841086,77.01581567288244,0.9739388085979631,124
2512500,-104189.71702401724,18525.985429066117,-85663.73159495112,297.0885196054679,76.736425851951,0.9774848245390411,124
2515000,-103941.99017900822,18491.33475829661,-85450.65542071161,296.53285056850007,78.63060397598234,0.9539376269138007,124
2517500,-103556.19092710293,18721.902149564936,-84834.288777538,300.23030165435335,77.74867573397566,0.9647584483148842,124
2520000,-104334.25686145981,18625.095666423207,-85709.1611950366,298.6778824929054,76.90180102053755,0.9753827708094313,124
2522500,-103739.25035125029,18556.282315873657,-85182.96803537663,297.57436999570876,77.76513587576358,0.9645542429126625,124
2525000,-103953.48243548593,18474.972024566494,-85478.51041091944,296.27045263241234,77.31247363801725,0.9702016793673389,124
2527500,-103920.91992895654,18691.46547587868,-85229.45445307787,299.7422095978316,77.1744976935725,0.9719362483896617,124
2530000,-104263.28116218897,18874.95446491288,-85388.32669727609,302.6846966425719,77.41882829715848,0.9688688579958852,124
2532500,-103805.08399029856,18671.279629883356,-85133.8043604152,299.41850303297997,77.94858090608517,0.9622842505628193,124
2535000,-103661.42961707129,18485.70724814036,-85175.72236893093,296.4426060485642,77.60908827260361,0.9664936598169765,124
2537500,-103732.8693252838,18714.515623564832,-85018.35370171897,300.11184900400445,76.9915896649959,0.9742452660871611,124
2540000,-103965.83247020445,18641.93706704327,-85323.89540316118,298.94795648154445,77.25972040262536,0.9708641368199746,124
2542500,-104026.78121092624,18571.43800412328,-85455.34320680297,297.8174113714521,77.40047487667297,0.9690985989318994,124
2545000,-104032.3302134123,18354.31592240976,-85678.01429100253,294.3355734915236,77.4809083365006,0.9680925710612958,124
2547500,-104584.65848582657,18845.79326680061,-85738.86521902596,302.21705851286123,77.42288769852355,0.9688180587079531,124
2550000,-103411.97626863653,18702.424875684228,-84709.5513929523,299.9179579744274,77.85937369825548,0.9633867856469555,124
2552500,-104124.71180107328,18809.607648299774,-85315.1041527735,301.6367745720915,77.266883151019,0.9707741363533731,124
